Source Url,Lat,Long,Url,User,Id,Instant Book,Prix,Adresse,Logement,Lit,Propriete,Capacite Daccueil,Chambres,Etoiles,Name,Review,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=2,45.51615113130115,-73.56888628778378,/rooms/3061768?s=DQ8iKV63,15585599,3061768,VRAI,150,"Le Plateau, Montréal",Logement entier,,Appartement,3,1,0,"Mon petit nid urbain, App. #2",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=2,45.52440205940637,-73.58099526931785,/rooms/5946171?s=DQ8iKV63,5576819,5946171,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,5.0,Superbe appartement sur le Plateau,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=2,45.52714739945045,-73.58468537264322,/rooms/7002260?s=DQ8iKV63,36710169,7002260,FAUX,150,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,"Coeur Plateau, Charmant de Qualité",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=2,45.536815769688694,-73.5716396130755,/rooms/7460950?s=DQ8iKV63,39078368,7460950,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,5,2,0,Appartement Plateau 2 ch et jardin,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=2,45.52192851265017,-73.580259463197,/rooms/4730354?s=DQ8iKV63,13129110,4730354,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,4,1,0,Grand apt 2 chambres Plateau,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.53107867105709,-73.57700076584048,/rooms/4379114?s=3tGP-s7Q,16320815,4379114,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,5/4/2015,Terrasse sur le toit sur le Plateau,6 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.529155120633014,-73.58417774317627,/rooms/6843736?s=3tGP-s7Q,35861044,6843736,VRAI,150,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,0,Le meilleur du plateau,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.51598347886214,-73.57340505459975,/rooms/8698517?s=3tGP-s7Q,8591641,8698517,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,7,3,0,Cozy 3 BR Apartment -Great Location,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.52871167235398,-73.57943195743607,/rooms/5933123?s=3tGP-s7Q,30595868,5933123,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,0,Grand logement joyeux (2 nuits min),2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.53550520269154,-73.57076396541443,/rooms/1363877?s=3tGP-s7Q,7402660,1363877,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,5/4/2015,MAISON DE VILLE Plateau Mont-Royal,24 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.54018764692027,-73.57940258180152,/rooms/6797788?s=3tGP-s7Q,1414575,6797788,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,6,3,0,Amazing home backyard and location,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.511577400735156,-73.5730942482993,/rooms/6937783?s=3tGP-s7Q,11511525,6937783,VRAI,150,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,5,1,0,"Best location, by Downtown!",2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.53362474337976,-73.5680327504217,/rooms/695024?s=3tGP-s7Q,1301601,695024,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,5.0,Beautiful 2 bedrooms condo Plateau,35 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.530871759710855,-73.59014742811898,/rooms/6114396?s=3tGP-s7Q,4764422,6114396,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,5,2,0,Perfect Apt in the heart of Plateau,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.527088946348414,-73.58028191936961,/rooms/6268661?s=3tGP-s7Q,13758082,6268661,FAUX,150,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,2,0,Superb 2 bedrooms in the best area,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.529430430998346,-73.59389593776301,/rooms/3340791?s=3tGP-s7Q,16862291,3340791,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,3,2,5.0,Le chalet en ville,18 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=3,45.521033692883286,-73.57593632203654,/rooms/8417912?s=3tGP-s7Q,12865980,8417912,VRAI,150,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,0,2 bed 2 bath with roof terrace,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.51914088793992,-73.56670206762317,/rooms/286671?s=uXkgmPeY,1145010,286671,FAUX,150,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,1,5/4/2015,"Appart. Plateau, metro Sherbrooke!",10 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.52518997280651,-73.57568643655499,/rooms/5241372?s=uXkgmPeY,9740831,5241372,VRAI,150,"Le Plateau, Montréal",Logement entier,,Appartement,3,2,0,"Spacieux, calme, lumineux, central.",1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.5354013994885,-73.5692943380066,/rooms/5987895?s=uXkgmPeY,7589941,5987895,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,5,3,0,6 1/2 terrasse - Plateau Est,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.53119866736559,-73.56550549050569,/rooms/1396372?s=uXkgmPeY,7544459,1396372,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,5/4/2015,Apt. in Le Plateau-w/parking & wifi,29 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.51636755720434,-73.57751883746887,/rooms/5988269?s=uXkgmPeY,31090442,5988269,FAUX,150,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,0,0,Loft De La Main,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.51493454295558,-73.56858365045227,/rooms/7033851?s=uXkgmPeY,35060607,7033851,FAUX,150,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,"Apartment studio, near festivals",1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.526479407097476,-73.58385501306111,/rooms/2276444?s=uXkgmPeY,11471088,2276444,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,8,3,5.0,"Spacious, charming 3 bdrm Plateau",3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.533847935329696,-73.59056678302817,/rooms/8612593?s=uXkgmPeY,45307832,8612593,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement en résidence,5,2,0,Condo Montréal Plateau,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.52951539655457,-73.56791699663128,/rooms/6652924?s=uXkgmPeY,33971620,6652924,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,5.0,Cozy 2 BD - Plateau Mont-royal,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.51743088035255,-73.56958330497442,/rooms/3544072?s=uXkgmPeY,7943721,3544072,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,0,Condo in the heart of the Plateau,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.53321345883116,-73.58879712370036,/rooms/878292?s=uXkgmPeY,4641329,878292,FAUX,150,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,1,5/4/2015,Sympathique Condo parc LAURIER,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.51751443160404,-73.5835375707507,/rooms/4264373?s=uXkgmPeY,5528457,4264373,FAUX,150,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,0,0,"View Mount-Royal Park, in Mile-End",1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau&page=4,45.51227708524799,-73.57275001832345,/rooms/3543771?s=uXkgmPeY,17839594,3543771,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,5,2,5/4/2015,Beautiful vintage appartment,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Le+Plateau-Mont-Royal&page=2,45.528044196801964,-73.58667552706193,/rooms/4758167?s=VUMo_ydm,24552367,4758167,FAUX,150,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,0,Calm haven in the plateau,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=150&price_max=151&neighborhoods%5B%5D=Le+Plateau,45.52970377858238,-73.58107871330265,/rooms/6883823?s=8Rx4Fa-T,424657,6883823,FAUX,151,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,5/4/2015,Joli appartement Plateau Mont-Royal,12 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=154&price_max=155&neighborhoods%5B%5D=Le+Plateau,45.51908954441739,-73.57489358358579,/rooms/103128?s=IJz7qUPf,538123,103128,FAUX,155,"Le Plateau, Montréal",Logement entier,,Maison,6,4,5.0,House in Plateau neighbourhood,18 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=154&price_max=155&neighborhoods%5B%5D=Le+Plateau,45.51762185176711,-73.58253915601087,/rooms/5433330?s=IJz7qUPf,13308846,5433330,FAUX,155,"Le Plateau, Montréal",Logement entier,Vrai lit,Loft,2,1,0,Spacious authentic LOFT - 1,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=154&price_max=155&neighborhoods%5B%5D=Le+Plateau,45.519551077561246,-73.58253247303347,/rooms/6806722?s=IJz7qUPf,13308846,6806722,FAUX,155,"Le Plateau, Montréal",Logement entier,Vrai lit,Loft,2,1,0,Spacious authentic LOFT - 2,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=154&price_max=155&neighborhoods%5B%5D=Le+Plateau,45.52443540448568,-73.58210243236766,/rooms/1935305?s=IJz7qUPf,10014276,1935305,FAUX,155,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Cosy loft style appartment,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=158&price_max=159&neighborhoods%5B%5D=Le+Plateau,45.51529043035907,-73.57140737753166,/rooms/2178331?s=VRtZy4en,1518378,2178331,FAUX,159,"Le Plateau, Montréal",Logement entier,,Appartement,8,2,5.0,Spacious 2BR Plateau Condo,24 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.51513325751415,-73.58356975491841,/rooms/211085?s=BUzmRlWk,1039022,211085,FAUX,160,"Le Plateau, Montréal",Logement entier,,Appartement,5,2,5.0,Beautiful Home facing the Mountain!,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.53003136064627,-73.56711889828456,/rooms/8880424?s=BUzmRlWk,3436384,8880424,FAUX,160,"Le Plateau, Montréal",Logement entier,,Appartement en résidence,3,2,0,Modern Condo With Pool,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.52134116074787,-73.57376041219216,/rooms/4474686?s=BUzmRlWk,4767630,4474686,FAUX,160,"Le Plateau, Montréal",Logement entier,Vrai lit,Appartement,2,2,5.0,Appt de charme au coeur du Plateau,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.52772998507308,-73.58318582577678,/rooms/5940734?s=BUzmRlWk,4927232,5940734,FAUX,160,"Le Plateau, Montréal",Logement entier,,Appartement,6,3,0,Apt lumineux très calme avec jardin,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.53004950337729,-73.57100794194352,/rooms/6423585?s=BUzmRlWk,33515155,6423585,FAUX,160,"Le Plateau, Montréal",Logement entier,,Appartement,4,1,5.0,Apt au coeur du Plateau Mt-Royal!,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.51531879871087,-73.5681703168493,/rooms/7497716?s=BUzmRlWk,836343,7497716,FAUX,160,"Le Plateau, Montréal",Logement entier,,Appartement,5,2,5.0,Plateau! Appart entier (2 ch+patio),3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.53029398916688,-73.58699985118528,/rooms/637500?s=BUzmRlWk,3179957,637500,FAUX,160,"Le Plateau, Montréal",Logement entier,Vrai lit,Maison,3,2,5.0,Country feeling in front of Park,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.51172806243019,-73.57577990844399,/rooms/7221853?s=BUzmRlWk,1353080,7221853,FAUX,160,"Le Plateau, Montréal",Logement entier,,Appartement,3,0,0,PoolGym Hotel type Studio * 3 ppl,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Le+Plateau,45.528396399887846,-73.58978682147482,/rooms/8168751?s=BUzmRlWk,7511920,8168751,FAUX,160,"Le Plateau, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Cosy bedroom on the Plateau,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=163&price_max=164&neighborhoods%5B%5D=Le+Plateau,45.517405403851036,-73.57530924343678,/rooms/5783283?s=-QCle6Vo,1322840,5783283,VRAI,164,"Le Plateau, Montréal",Logement entier,,Appartement,6,3,5/4/2015,Beautiful top-floor Plateau Apt!!,10 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=163&price_max=164&neighborhoods%5B%5D=Le+Plateau,45.52734832252054,-73.58327720534639,/rooms/5142544?s=-QCle6Vo,26586314,5142544,FAUX,164,"Le Plateau, Montréal",Logement entier,Vrai lit,Loft,2,1,5.0,"Condo Loft Plâteau Mont-Royal, Mtl",18 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=163&price_max=164&neighborhoods%5B%5D=Le+Plateau,45.522619874400775,-73.58392411376805,/rooms/3288953?s=-QCle6Vo,8772087,3288953,FAUX,164,"Le Plateau, Montréal",Logement entier,,Appartement,5,2,5/4/2015,Cozy & Comfortable in the Plateau,8 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=166&price_max=167&neighborhoods%5B%5D=Le+Plateau,45.52324246972978,-73.57221828119368,/rooms/1292589?s=bRNv1e0m,7028252,1292589,FAUX,167,"Le Plateau, Montréal",Logement entier,,Maison,3,2,5/4/2015,The Plateau for a family + Backyard,13 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=167&price_max=168&neighborhoods%5B%5D=Le+Plateau,45.53143448006887,-73.57819391576551,/rooms/980207?s=UroPsL_R,778430,980207,FAUX,168,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,5/4/2015,LE BOUDDHA,25 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=167&price_max=168&neighborhoods%5B%5D=Le+Plateau,45.51161916024771,-73.57696212817794,/rooms/6375936?s=UroPsL_R,10585712,6375936,VRAI,168,"Le Plateau, Montréal",Logement entier,,Appartement,6,0,5/4/2015,Studio 28e Étage Vue Époustouflante,15 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=167&price_max=168&neighborhoods%5B%5D=Le+Plateau,45.530803923853476,-73.57659290738039,/rooms/477876?s=UroPsL_R,778430,477876,FAUX,168,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,5/4/2015,"\LE MIROIR\"" Plateau Mont-Royal!""",52 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=167&price_max=168&neighborhoods%5B%5D=Le+Plateau,45.53685159240684,-73.58522623871734,/rooms/3775341?s=UroPsL_R,7785423,3775341,FAUX,168,"Le Plateau, Montréal",Logement entier,,Appartement,8,3,5/4/2015,Appartement 3 Ch. coeur du plateau!,24 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=169&price_max=170&neighborhoods%5B%5D=Le+Plateau,45.52463923254403,-73.58027419880861,/rooms/838431?s=8OdJl9WW,4380365,838431,FAUX,170,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,5.0,Le Taureau du désert (2ch),73 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=169&price_max=170&neighborhoods%5B%5D=Le+Plateau,45.51752646103473,-73.58243148823769,/rooms/6669390?s=8OdJl9WW,5139224,6669390,FAUX,170,"Le Plateau, Montréal",Logement entier,,Appartement,6,2,5/4/2015,Beautiful 2-Bedroom - Lower Plateau,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=169&price_max=170&neighborhoods%5B%5D=Le+Plateau,45.52781477289253,-73.58251956397054,/rooms/6936615?s=8OdJl9WW,3685042,6936615,FAUX,170,"Le Plateau, Montréal",Logement entier,,Maison de ville,4,1,0,6 1/2 near Mont-Royal Metro Station,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.52998375051189,-73.58191223556456,/rooms/5933084?s=aq7VZNm5,9262203,5933084,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,5.0,Nouveau - Plateau - Design et Chic,20 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.515566989336286,-73.57345235125291,/rooms/292719?s=aq7VZNm5,1515383,292719,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,5.0,Beautifully Renovated Plateau Flat,127 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.51772588878817,-73.5752915266959,/rooms/1346097?s=aq7VZNm5,1322840,1346097,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,6,3,5/4/2015,FRESH NEW APARTMENT IN THE PLATEAU,36 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.51472252507758,-73.57199075804459,/rooms/849768?s=aq7VZNm5,1515383,849768,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,5.0,Uniquely crafted & designed spot,74 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.51559326521873,-73.5719276404319,/rooms/2294767?s=aq7VZNm5,1515383,2294767,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,5.0,Elegant Design | Plateau Sanctuary,79 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.51300078337092,-73.57310068787305,/rooms/7216726?s=aq7VZNm5,37570215,7216726,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,5,2,5.0,Beautiful historic downtown house,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.53561686154921,-73.5669719981815,/rooms/511942?s=aq7VZNm5,2521629,511942,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,8,2,5/4/2015,Confort unique - jusqu'à 4 lits,32 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.52708571030868,-73.58219815501775,/rooms/7984018?s=aq7VZNm5,1342804,7984018,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,0,"Modern, Mont-Royal metro steps away",1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.534202458432944,-73.58154218475737,/rooms/8634516?s=aq7VZNm5,44115496,8634516,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,4,2,0,Au coeur du Plateau,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.53124964089023,-73.58624912288897,/rooms/443493?s=aq7VZNm5,2203430,443493,FAUX,175,"Le Plateau, Montréal",Logement entier,,Maison,4,2,5.0,Superbe maison sur Le plateau,32 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.52888296929519,-73.56608187255395,/rooms/8782488?s=aq7VZNm5,8281253,8782488,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,4,1,0,Condo calme (+piscine) - Plateau,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Le+Plateau,45.52744709376251,-73.57662921209045,/rooms/5216510?s=aq7VZNm5,16079504,5216510,FAUX,175,"Le Plateau, Montréal",Logement entier,,Appartement,4,3,5.0,Unique Old-charm Apartment,9 commentaires,,
